ID,AnnualIncome,Age,Gender,MembershipLevel,TotalSpend,MonthsAsUser,AppPurchase,TargetAmt
39374544,110000,79,M,3,18500,12,0,0
39375540,80000,58,,3,6000,1,0,0
39376067,110000,58,F,4,25000,1,0,0
39379635,290000,56,F,2,4000,1,1,2
39380641,125000,54,F,2,600,2,0,0
39388880,200000,44,U,3,10000,11,1,2
39390396,125000,55,F,1,0.01,6,0,0
39391422,125000,41,F,1,0.01,5,0,0
39393948,65000,,F,1,0.01,4,0,0
39394960,155000,57,F,2,2000,8,1,2
39396963,65000,,,1,0.01,8,0,0
39399512,245000,45,F,1,0.01,8,1,2
39404206,140000,40,M,1,0.01,8,0,0
39409313,140000,40,F,2,40.8,3,1,1
39410826,140000,60,M,3,6000,2,0,0
39412357,155000,65,U,3,18106.69,6,0,0
39414910,155000,60,M,4,20639.2,3,0,0
39417499,80000,76,F,3,7000,7,0,0
39422611,125000,35,M,1,0.01,4,1,1
39423642,#N/A,34,F,2,3000,5,0,0
39424657,#N/A,53,F,3,6053.35,7,0,0
39426706,95000,25,,2,31.24,1,0,0
39428725,155000,,F,3,9000,14,1,1
39431297,200000,52,M,2,2496.03,7,0,0
39431815,200000,62,F,2,4900,6,0,0
39432811,155000,66,F,3,6000,2,0,0
39434369,110000,61,F,3,6000,6,0,0
39434911,#N/A,34,F,1,0.01,8,1,2
39438003,155000,61,F,1,0.01,9,0,0
39438534,80000,62,F,3,6000.01,5,1,1
39440610,140000,57,U,3,10000,4,0,0
39442132,35000,64,M,4,20610.51,3,0,0
39448408,140000,70,F,2,3000,5,0,0
39451450,110000,43,F,2,50.01,5,1,1
39451956,140000,62,F,3,8200,5,1,1
39454980,110000,47,F,2,3000,8,1,1
39463164,215000,61,U,2,3000,8,0,0
39466716,65000,70,F,2,500,9,0,0
39467216,140000,70,,1,0.01,8,0,0
39470721,185000,57,M,3,6000,5,0,0
39471264,95000,55,F,3,6000,4,0,0
39475570,125000,78,M,2,3289.08,5,0,0
39477149,50000,77,M,3,12000,2,0,0
39480697,125000,,M,1,0.01,8,0,0
39481200,110000,43,F,2,1020,4,1,1
39484390,170000,35,F,2,1000,5,1,1
39487497,170000,56,F,1,0.01,4,1,1
39488523,125000,66,M,4,35042.92,19,0,0
39490080,110000,31,F,2,1420.01,5,0,0
39492628,140000,74,F,1,0.01,,0,0
39493667,125000,72,F,2,3000,8,1,1
39496720,140000,49,U,3,12000,10,0,0
39499320,110000,75,,4,20698.63,3,0,0
39499835,215000,66,M,2,3063.98,12,0,0
39502496,125000,59,M,1,0.01,10,0,0
39507684,95000,35,F,3,6000,4,0,0
39509806,260000,57,F,1,0.01,7,1,1
39522748,110000,59,F,1,0.01,8,0,0
39525321,185000,33,M,2,100,1,0,0
39527332,140000,30,M,1,0.01,7,0,0
39531976,200000,43,F,3,6052.66,7,1,1
39532476,140000,38,F,1,0.01,8,1,1
39534495,170000,35,F,1,0.01,8,1,1
39535548,155000,37,M,1,0.01,5,1,1
39540207,#N/A,52,M,2,2500,4,0,0
39541211,215000,70,F,3,6000,1,1,1
39544253,230000,64,F,4,48069.4,8,1,1
39545276,140000,49,F,3,5179.23,4,0,0
39545799,170000,48,M,2,2000,1,0,0
39550970,200000,55,F,1,0.01,4,1,1
39555115,215000,70,F,3,6000,2,0,0
39560275,125000,53,F,3,15000,2,0,0
39560771,110000,60,U,3,12000,5,0,0
39562308,200000,44,M,1,0.01,4,1,1
39562804,230000,41,F,2,50,9,1,1
39566451,95000,52,F,2,1860,4,0,0
39568519,185000,46,F,1,0.01,5,0,0
39570149,110000,48,F,3,6000,24,1,1
39571757,245000,31,M,2,420,5,0,0
39576929,185000,41,F,3,10884.25,12,0,0
39577429,125000,47,,1,0.01,4,0,0
39577941,110000,47,F,1,0.01,7,0,0
39579464,95000,49,M,2,1980,1,0,0
39580500,140000,37,,1,0.01,6,0,0
39581515,140000,,,1,0.01,8,0,0
39587629,155000,71,F,1,0.01,7,1,1
39588137,50000,48,M,2,1000,5,0,0
39592029,140000,63,M,1,0.01,5,0,0
39594390,125000,69,U,2,4020.01,8,0,0
39594480,170000,,,2,3000,1,0,0
39599570,170000,50,F,2,1000,9,0,0
39605759,140000,38,F,2,3450,5,0,0
39608359,170000,21,U,2,2500,2,0,0
39611414,125000,54,U,2,4885.03,8,0,0
39612445,110000,70,U,4,30225,4,1,1
39614502,215000,63,F,2,4830.76,4,1,1
39624940,155000,39,F,1,0.01,4,1,1
39626462,125000,37,F,2,500.01,9,1,1
39626985,65000,49,M,1,0.01,9,0,0
39627515,200000,48,F,1,0.01,8,1,1
39629607,110000,47,M,3,6000,1,0,0
39633922,50000,78,,3,9035.46,8,0,0
39638622,155000,71,F,2,2000.01,8,0,0
39641950,80000,,U,1,0.01,8,0,0
39645033,80000,24,M,2,800,1,0,0
39648261,95000,59,U,3,6000,2,0,0
39652390,50000,18,U,2,600,1,0,0
39656523,200000,,F,1,0.01,6,1,1
39657023,80000,73,,4,23963.97,8,0,0
39658038,80000,72,F,2,5000,1,1,1
39661160,65000,72,M,3,8000,11,0,0
39664240,185000,64,F,1,0.01,7,0,0
39665786,80000,63,M,3,6300,5,0,0
39667797,155000,63,M,1,0.01,8,0,0
39672014,140000,46,F,2,200.01,8,0,0
39674033,275000,62,F,2,5000,4,1,1
39679272,110000,47,M,1,0.01,9,0,0
39680300,140000,73,,3,11500,5,0,0
39683881,80000,44,F,3,6000,5,1,1
39690705,140000,,,1,0.01,10,0,0
39691205,170000,43,F,2,600,4,0,0
39692287,#N/A,65,,3,6000,2,0,0
39693330,155000,58,M,3,6000,4,1,1
39696428,#N/A,53,M,3,6000,1,0,0
39697971,95000,40,F,1,0.01,4,0,0
39701073,140000,28,F,2,1000,4,1,1
39708310,140000,56,F,2,50.01,10,0,0
39711923,110000,53,,1,0.01,8,0,0
39716585,125000,35,F,3,6000,5,1,1
39717107,110000,56,M,3,5804.06,21,0,0
39717603,140000,50,F,1,0.01,5,0,0
39720744,#N/A,60,U,3,18160.03,12,0,0
39724324,95000,74,F,3,8875,12,1,1
39728478,80000,,F,2,1500,8,0,0
39731509,110000,,F,3,6000,2,0,0
39734109,170000,37,F,2,420,1,1,1
39735156,155000,58,F,2,3000,7,0,0
39736179,170000,77,,1,0.01,8,0,0
39738244,125000,65,,3,16053.35,5,0,0
39745534,95000,56,M,1,0.01,7,0,0
39750180,320000,37,F,1,0.01,10,1,3
39754797,185000,43,M,3,10200,6,0,0
39759950,80000,69,M,3,6053.35,5,0,0
39762021,140000,78,M,3,12000,16,0,0
39767325,125000,63,M,3,6000,3,1,1
39768348,140000,50,F,2,3000,9,0,0
39771985,95000,39,U,1,0.01,4,1,1
39772493,65000,55,M,3,6500,12,0,0
39774011,125000,43,F,4,20724.34,3,0,0
39778149,80000,29,F,2,4600,4,0,0
39781212,65000,40,F,1,0.01,5,0,0
39792044,290000,52,F,3,8500,6,1,2
39794608,170000,69,M,4,20032.36,8,0,0
39805073,230000,58,F,3,19992.01,3,1,1
39807157,170000,59,M,2,200,1,0,0
39811383,80000,71,M,3,18000,4,0,0
39812983,125000,38,F,1,0.01,8,1,1
39818698,125000,73,U,1,0.01,8,0,0
39820749,155000,34,M,1,0.01,,1,1
39823284,455000,36,F,2,360,,1,3
39823799,125000,74,,1,0.01,8,0,0
39825899,125000,56,M,1,0.01,8,0,0
39827948,140000,34,M,1,0.01,9,1,1
39831503,110000,54,M,2,3500,4,0,0
39832518,305000,41,F,1,0.01,9,1,2
39833018,125000,49,F,2,0.02,5,0,0
39834014,#N/A,46,M,2,1000,4,1,1
39834545,215000,54,M,2,600,,0,0
39835541,110000,64,M,2,5000,11,0,0
39840103,110000,42,F,2,360,1,1,1
39843161,170000,38,F,1,0.01,9,1,1
39844222,110000,53,M,3,6000,2,0,0
39844729,125000,37,M,1,0.01,10,1,1
39847833,185000,46,M,2,2035.25,5,0,0
39849402,155000,,M,2,1500,4,0,0
39850923,230000,69,F,1,0.01,8,0,0
39851431,80000,43,M,1,0.01,8,0,0
39855968,80000,69,M,2,2000,4,0,0
39856980,125000,48,F,2,3000,8,0,0
39859688,110000,44,F,1,0.01,5,1,1
39861828,95000,,U,1,0.01,5,0,0
39865475,170000,66,,3,7500,3,0,0
39866552,140000,69,F,2,3000,8,0,0
39867087,140000,58,M,2,5000,5,1,1
39870800,80000,,U,2,420,4,0,0
39871319,170000,50,F,1,0.01,5,0,0
39877015,125000,65,U,3,5500,8,0,0
39879085,185000,79,F,3,6053.35,,1,1
39881667,95000,65,F,3,12000,8,0,0
39882221,290000,37,M,1,0.01,5,1,2
39883848,80000,48,M,2,50,9,0,0
39887622,65000,66,F,3,8400,8,0,0
39892316,140000,39,F,1,0.01,8,1,1
39892812,155000,43,M,1,0.01,5,0,0
39893312,125000,,,3,15000,4,0,0
39893835,140000,35,,4,27500,4,0,0
39896001,95000,69,F,3,6000,2,0,0
39897571,125000,79,M,2,1260,6,0,0
39899752,245000,74,F,3,7000,5,0,0
39900254,#N/A,60,,3,12160.99,5,0,0
39900777,305000,35,F,1,0.01,5,1,2
39903431,170000,75,M,3,6105.32,7,0,0
39903962,155000,40,,1,0.01,7,0,0
39907666,65000,,F,1,0.01,8,0,0
39910268,125000,63,M,2,0.02,5,0,0
39911302,170000,46,U,2,1500,5,0,0
39912864,110000,64,F,1,0.01,7,0,0
39917467,95000,55,F,2,50.01,8,0,0
39925222,80000,56,M,1,0.01,4,0,0
39928345,110000,44,F,2,720,9,0,0
39931400,290000,47,M,1,0.01,8,1,2
39931915,140000,62,F,3,7000,34,0,0
39933969,95000,54,U,2,1000,4,0,0
39936992,80000,38,F,2,1885.15,18,1,1
39942682,155000,64,,1,0.01,8,0,0
39945240,140000,47,F,2,3000,8,1,1
39948761,110000,59,M,3,6000,2,0,0
39950308,#N/A,46,M,2,1500,5,0,0
39951819,155000,44,F,1,0.01,5,0,0
39954354,140000,77,F,2,2500,2,0,0
39962195,95000,,F,1,0.01,5,1,1
39965321,155000,,F,2,4648.05,1,0,0
39967952,155000,77,M,3,6105.32,22,1,1
39969505,170000,60,F,1,0.01,8,0,0
39972166,95000,50,M,3,17035.88,4,0,0
39973715,#N/A,,M,1,0.01,11,0,0
39974223,110000,66,F,2,50,9,0,0
39980401,170000,55,F,3,20000,15,1,2
39982412,155000,43,F,3,6000,5,0,0
39984520,170000,54,F,1,0.01,4,1,1
39985640,80000,35,F,1,0.01,8,0,0
39986671,110000,62,F,2,4900,14,0,0
39988178,65000,71,M,3,6000.01,8,0,0
39993252,215000,50,F,3,9500,13,1,2
39998530,80000,55,U,2,3000.01,11,0,0
40001271,185000,49,U,2,4000,5,0,0
40002324,65000,,M,1,0.01,5,0,0
40003436,125000,77,F,3,11790.27,18,0,0
40004955,230000,72,F,4,26900.91,3,0,0
40008640,200000,,M,3,10000,2,0,0
40009736,185000,78,F,2,5000,6,1,1
40015140,155000,49,M,2,5000,5,0,0
40016740,50000,66,M,3,7500,3,0,0
40017267,65000,71,M,2,1000,27,0,0
40017798,170000,65,F,2,1000,5,0,0
40022341,170000,28,F,2,600,10,1,1
40024441,125000,37,F,1,0.01,4,0,0
40025006,155000,75,,3,6000,10,0,0
40025502,185000,59,F,3,10586.82,9,1,2
40027130,170000,48,M,2,40,1,1,1
40029230,125000,69,M,2,4000,4,1,1
40030760,155000,50,F,2,1000,6,0,0
40032355,170000,55,M,3,6000,2,0,0
40033378,140000,79,F,3,6000,12,0,0
40037489,140000,51,F,3,7500,1,1,1
40038485,110000,49,F,1,0.01,8,0,0
40040030,140000,75,,3,18701.93,3,0,0
40041648,155000,32,F,2,2000,4,1,2
40042172,125000,58,F,3,6000,4,0,0
40046755,140000,70,F,2,100,9,0,0
40051945,140000,47,M,3,6053.35,7,1,2
40051953,65000,67,F,4,21506.85,3,0,0
40054561,#N/A,32,F,1,0.01,5,0,0
40056840,140000,56,M,3,10000,1,0,0
40057889,110000,,F,2,5000,15,0,0
40061010,80000,68,M,2,3052.66,8,0,0
40062521,170000,73,U,3,10000,29,1,1
40063030,170000,29,F,1,0.01,5,1,1
40066128,170000,35,F,2,420,1,0,0
40068163,95000,,,1,0.01,5,1,1
40070729,95000,49,F,3,5480,6,1,1
40071245,155000,77,,3,10000,,0,0
40072780,155000,67,M,4,20666.88,3,0,0
40076859,125000,60,F,1,0.01,11,0,0
40079882,80000,61,,3,6000,4,0,0
40080384,140000,50,F,1,0.01,5,0,0
40081410,230000,36,M,1,0.01,5,1,1
40083995,95000,55,U,2,2000,9,0,0
40086595,95000,49,M,1,0.01,7,0,0
40091173,125000,51,U,2,3000,8,0,0
40092749,95000,60,F,4,20354.22,3,0,0
40096400,125000,65,M,3,6053.35,30,1,1
40097414,155000,52,F,2,1000,1,0,0
40097910,140000,66,M,3,6050,8,0,0
40098437,170000,47,M,1,0.01,8,0,0
40098941,110000,49,M,1,0.01,5,0,0
40106030,110000,47,F,1,0.01,9,0,0
40108122,80000,52,F,1,0.01,4,0,0
40109650,110000,33,U,2,0.02,8,0,0
40114297,200000,36,F,1,0.01,5,1,1
40114807,35000,65,F,1,0.01,4,0,0
40115307,#N/A,70,F,2,500,8,0,0
40119000,215000,66,F,2,4000,5,0,0
40120580,80000,35,M,2,300,9,0,0
40123652,140000,31,F,2,2450,8,0,0
40128247,110000,51,F,2,3000,3,0,0
40129243,155000,45,,3,6000,9,0,0
40129782,#N/A,57,,2,1094.53,3,0,0
40132864,50000,44,F,1,0.01,6,1,1
40136444,170000,64,F,2,3000,11,1,1
40136967,155000,43,M,1,0.01,5,0,0
40141057,185000,47,F,2,608.11,2,0,0
40144650,95000,48,F,1,0.01,5,0,0
40146717,170000,53,,2,1000,4,0,0
40151303,95000,58,F,3,11700,2,0,0
40152326,245000,34,F,1,0.01,5,1,1
40152857,110000,36,U,2,1000.01,9,0,0
40156550,80000,42,,2,300,11,0,0
40157590,110000,65,F,4,22000.01,9,0,0
40158111,155000,43,F,2,1500,2,0,0
40162712,185000,,F,2,3000,15,0,0
40164774,185000,43,M,1,0.01,4,1,1
40166807,35000,35,,2,1400,8,0,0
40167315,140000,34,U,2,1000,4,0,0
40169911,80000,59,,2,4449.75,1,0,0
40171452,140000,53,F,2,420,4,0,0
40173498,140000,57,,1,0.01,9,0,0
40174508,125000,58,M,2,2000,5,0,0
40177710,95000,,F,1,0.01,8,1,1
40179240,140000,70,F,2,3000,25,0,0
40185895,125000,47,M,2,50.01,8,0,0
40188444,155000,58,F,2,3000,1,0,0
40188940,170000,70,F,2,3000,10,0,0
40191984,185000,29,F,1,0.01,5,1,1
40198679,125000,78,M,3,6000,1,0,0
40201181,110000,58,,1,0.01,5,0,0
40203222,140000,,F,2,350,4,1,1
40207368,95000,60,U,2,3798.29,10,0,0
40208380,125000,45,F,2,1000,2,0,0
40208909,140000,45,M,1,0.01,5,0,0
40212990,200000,33,M,1,0.01,7,0,0
40215557,#N/A,68,M,2,700,2,0,0
40218637,200000,72,F,3,9025,7,0,0
40220143,80000,69,F,1,0.01,9,0,0
40225242,185000,,F,2,3000,12,1,1
40225757,65000,,F,2,250.01,17,1,1
40227261,140000,46,M,1,0.01,14,0,0
40228870,140000,59,M,1,0.01,11,0,0
40229884,95000,35,,1,0.01,7,0,0
40231420,#N/A,,M,3,7000,16,1,1
40232940,170000,,F,3,6000,1,0,0
40241825,65000,56,M,3,6000,9,0,0
40250999,200000,,F,1,0.01,4,0,0
40252509,110000,47,,2,1000,9,0,0
40253009,80000,40,M,3,6000,1,0,0
40264795,140000,,,3,17042.92,8,0,0
40266348,125000,61,F,2,4000,12,0,0
40267905,155000,65,F,1,0.01,7,0,0
40272976,185000,59,M,2,1000,9,0,0
40273980,155000,51,F,2,3000,8,1,2
40280677,155000,27,F,2,0.02,5,1,1
40283226,155000,48,M,1,0.01,7,0,0
40284800,170000,29,F,1,0.01,4,1,1
40286896,65000,67,M,2,3000,8,0,0
40288465,95000,31,F,1,0.01,9,1,1
40289488,140000,38,F,2,100,1,1,1
40298703,80000,61,M,2,1000,4,0,0
40299203,170000,48,F,1,0.01,5,1,2
40308911,125000,46,F,2,900,9,0,0
40321284,125000,39,,2,50,10,1,1
40324968,185000,41,F,2,1000,13,1,1
40326928,110000,67,M,3,10000,5,0,0
40328165,140000,77,U,2,1000,2,0,0
40329277,200000,53,F,1,0.01,6,0,0
40333959,125000,65,F,3,10000,3,0,0
40337989,80000,47,U,1,0.01,5,0,0
40340521,110000,34,F,1,0.01,5,0,0
40343598,125000,58,F,3,7000,6,1,1
40344110,125000,42,F,1,0.01,5,0,0
40347151,110000,45,F,2,1200,7,0,0
40348182,110000,62,,2,2000,7,0,0
40351710,140000,47,F,2,2000,1,0,0
40355740,140000,42,F,1,0.01,8,1,1
40357750,110000,58,U,2,0.02,5,0,0
40358250,140000,60,F,2,1548.22,26,0,0
40358765,125000,60,,3,18000,3,0,0
40361790,140000,31,M,3,6000,6,0,0
40363815,185000,46,F,2,50,2,0,0
40364854,95000,,U,1,0.01,5,0,0
40367411,140000,71,F,3,12000,5,0,0
40368426,110000,50,F,2,1017.55,9,0,0
40368949,215000,71,F,2,3000,7,0,0
40369988,140000,71,M,3,15000,5,1,1
40382992,155000,45,M,2,2650,1,0,0
40385053,200000,36,F,1,0.01,4,1,1
40385568,95000,79,M,3,6053.35,5,0,0
40386068,170000,72,F,3,9000,7,1,1
40388680,200000,76,,2,500,8,0,0
40389784,320000,44,,2,600,6,1,2
40390308,80000,75,F,3,12000,8,1,1
40390804,170000,38,F,2,500,9,1,1
40391355,80000,39,M,1,0.01,7,1,1
40394605,80000,62,U,2,3000,3,0,0
40400346,95000,64,M,2,3000,7,0,0
40401865,185000,61,F,2,1000,8,0,0
40406034,125000,46,F,2,1500,5,0,0
40408592,185000,70,M,3,11381.64,3,0,0
40409130,185000,65,M,3,6315,5,0,0
40409637,215000,35,F,2,600,5,1,1
40411747,125000,,U,3,6000.01,8,0,0
40419195,95000,68,F,3,9000,8,1,1
40423460,140000,64,F,3,6053.34,6,1,1
40425039,110000,65,,3,12000,8,0,0
40430032,185000,47,F,1,0.01,4,1,2
40432876,110000,45,,2,2000,5,0,0
40436480,155000,72,M,3,9000,8,0,0
40440577,155000,53,M,2,1500,4,0,0
40443711,140000,57,F,1,0.01,5,0,0
40450475,155000,56,,1,0.01,8,0,0
40460292,125000,46,M,1,0.01,5,0,0
40461302,65000,79,U,3,10136,2,0,0
40463909,110000,79,M,2,3052.66,7,0,0
40467041,#N/A,57,,3,6000,1,0,0
40470131,215000,51,F,2,3000,8,0,0
40473181,155000,48,M,3,16000,1,0,0
40479821,155000,47,F,1,0.01,5,1,1
40483926,140000,66,M,3,12000,2,0,0
40484949,155000,26,F,2,50,5,1,1
40494529,95000,,M,2,2000,1,0,0
40495541,140000,48,F,2,4000,2,0,0
40498591,95000,31,F,3,6000,1,1,1
40500111,140000,45,F,1,0.01,8,0,0
40506730,95000,71,F,3,15000,5,0,0
40508252,290000,42,F,4,47000,7,1,2
40509798,110000,52,F,1,0.01,8,0,0
40510290,125000,51,M,1,0.01,5,0,0
40513353,65000,68,M,3,6000,5,0,0
40514929,65000,48,F,2,3200,1,0,0
40518088,95000,61,U,1,0.01,6,0,0
40519092,110000,67,F,2,1750,11,1,1
40520104,140000,70,M,2,2500,5,0,0
40522727,245000,65,F,2,600,5,1,1
40523227,185000,48,M,1,0.01,5,0,0
40524258,155000,46,F,1,0.01,7,0,0
40526790,95000,52,F,1,0.01,4,0,0
40528857,#N/A,63,M,2,3000,4,0,0
40529853,155000,49,M,1,0.01,4,0,0
40530096,140000,76,F,1,0.01,9,1,1
40536086,140000,52,F,3,6000,4,0,0
40536620,140000,55,M,1,0.01,8,0,0
40540415,110000,32,U,2,50,7,0,0
40544054,#N/A,,M,3,12000,4,0,0
40552243,185000,43,F,2,360,,0,0
40554106,155000,51,M,4,25000,,0,0
40554637,275000,35,F,1,0.01,5,1,2
40557911,95000,61,M,3,6105.32,8,0,0
40559523,95000,41,F,1,0.01,7,1,1
40565434,200000,,F,2,5000,6,0,0
40567470,155000,,,1,0.01,8,0,0
40569553,35000,70,,1,0.01,9,0,0
40571191,80000,42,F,3,12444.84,5,1,1
40574859,95000,48,,1,0.01,10,0,0
40575910,140000,54,M,2,2100,7,0,0
40577459,155000,38,M,1,0.01,8,0,0
40577955,185000,73,M,3,9000,8,1,1
40579486,65000,50,,1,0.01,8,0,0
40582525,155000,51,M,1,0.01,4,1,1
40587152,80000,51,F,4,34042.37,12,0,0
40588175,140000,58,F,3,6000,3,0,0
40589678,185000,,F,2,3000.01,9,1,1
40590714,95000,33,,1,0.01,5,0,0
40599649,125000,51,F,3,12215.28,6,0,0
40603204,95000,58,M,3,6000,2,0,0
40605363,200000,30,M,2,1000,9,1,1
40607013,50000,68,M,3,6000,5,0,0
40609695,155000,60,M,3,15000,9,0,0
40614362,185000,41,F,2,3000,3,1,2
40623094,155000,78,F,3,10000,4,1,1
40625615,140000,,F,2,2500,6,0,0
40627162,125000,48,M,1,0.01,5,0,0
40628185,110000,76,M,3,6000,14,0,0
40629327,275000,51,F,2,636.57,6,1,2
40630449,155000,58,M,3,11053.35,5,0,0
40631470,155000,49,F,1,0.01,6,0,0
40633006,170000,58,F,2,4620,10,0,0
40633510,80000,54,,1,0.01,6,0,0
40636617,170000,61,F,2,5000,4,0,0
40641815,110000,64,M,3,13195.7,12,0,0
40644016,125000,66,F,2,600.01,7,0,0
40645616,125000,40,F,1,0.01,7,1,1
40648968,20000,40,M,2,2400,8,0,0
40649972,200000,38,F,3,9100,1,0,0
40651004,125000,63,M,3,6000,2,0,0
40655123,155000,31,M,1,0.01,5,1,1
40668039,#N/A,53,F,3,18158.67,7,0,0
40668748,140000,55,F,2,1000,5,0,0
40670653,50000,55,M,3,5087.76,7,0,0
40680500,65000,45,F,2,300,9,0,0
40682023,125000,64,F,3,6545.51,4,0,0
40682520,65000,53,U,2,1000,33,0,0
40687203,110000,,F,1,0.01,7,0,0
40688846,125000,44,,1,0.01,5,0,0
40689354,95000,49,F,2,3000,5,0,0
40691871,155000,31,M,1,0.01,4,1,1
40696121,#N/A,38,M,1,0.01,5,1,1
40698167,215000,73,F,3,10000,4,0,0
40701788,140000,73,,3,6105.32,12,0,0
40704370,140000,35,M,3,6000,1,1,1
40711171,170000,43,F,2,1200,1,1,1
40712194,65000,50,U,3,6000,5,0,0
40713794,110000,51,F,2,3000,4,0,0
40716351,140000,,F,1,0.01,5,0,0
40721592,155000,61,M,2,5000,4,0,0
40724265,125000,67,F,2,4000,6,0,0
40728422,155000,63,M,2,5000,5,0,0
40731598,80000,49,F,2,1800,8,0,0
40740910,185000,79,U,3,12000,2,1,1
40745696,80000,56,M,2,1000.01,5,0,0
40751890,140000,44,M,2,600,4,0,0
40757600,155000,38,F,2,2000,5,1,1
40760776,365000,58,F,2,1000,9,1,2
40768980,80000,44,F,1,0.01,8,0,0
40769528,50000,46,F,2,2100,2,1,1
40772731,125000,56,F,2,1000,8,0,0
40773282,170000,22,F,2,360,6,1,1
40775862,245000,60,,3,6107.64,10,0,0
40778519,#N/A,68,U,3,8000,2,0,0
40780530,95000,46,F,2,2200,1,0,0
40785221,80000,68,M,2,5000,1,0,0
40790926,140000,49,,2,2558.48,4,0,0
40795553,155000,51,M,2,3000,6,0,0
40796070,110000,36,M,3,12000,8,0,0
40798102,125000,62,F,3,6000,1,0,0
40799125,80000,62,F,3,18000,13,0,0
40799630,170000,74,F,4,33266.31,9,0,0
40803238,65000,69,M,2,3000,8,0,0
40804765,80000,,F,1,0.01,8,0,0
40812016,155000,48,F,3,9465.78,4,0,0
40812512,125000,56,U,3,12000,14,0,0
40826009,110000,69,M,2,4000,9,1,1
40827560,125000,52,F,3,10000,4,0,0
40833820,215000,60,,1,0.01,15,0,0
40840508,125000,57,F,2,500,1,0,0
40841024,155000,69,F,3,6107.64,4,0,0
40841547,80000,47,F,3,9370.38,9,0,0
40845178,95000,53,F,3,6000,2,0,0
40845690,230000,66,F,3,6000,8,0,0
40847782,95000,67,F,2,3000,8,0,0
40848282,170000,,F,2,500,10,1,1
40850872,140000,42,U,2,5000,1,0,0
40851887,125000,73,F,3,9000,8,0,0
40853995,170000,58,U,2,420,11,0,0
40855041,95000,53,F,3,6000,2,0,0
40862285,110000,57,F,1,0.01,7,0,0
40863362,170000,39,F,1,0.01,8,1,1
40863893,65000,57,U,2,4000,11,0,0
40865985,125000,40,F,3,6000,1,0,0
40870601,110000,74,M,2,1000,11,0,0
40875182,170000,73,M,4,20503.07,3,0,0
40875719,95000,50,M,1,0.01,4,0,0
40881298,170000,35,F,1,0.01,6,1,2
40887466,215000,52,,2,4200,7,1,1
40888993,65000,,F,2,2420,5,0,0
40893709,110000,46,M,1,0.01,7,1,1
40895264,245000,73,F,2,2000.01,7,0,0
40897852,110000,51,M,1,0.01,4,0,0
40900934,95000,62,F,2,3000,5,0,0
40901442,95000,63,F,3,6025,3,0,0
40902970,80000,47,M,2,500,13,0,0
40903992,110000,53,F,2,3205,6,0,0
40906088,125000,53,F,4,25000,1,0,0
40909214,140000,60,U,1,0.01,8,0,0
40911294,230000,38,F,2,1600,4,1,2
40914498,200000,66,M,2,1000,4,0,0
40915559,110000,43,F,1,0.01,5,0,0
40917144,215000,32,F,1,0.01,4,1,1
40919287,230000,67,F,3,5052.66,7,0,0
40919791,170000,71,F,2,3000,14,0,0
40921834,140000,56,M,3,6000,5,0,0
40922873,170000,69,F,1,0.01,8,0,0
40923420,110000,43,F,2,420,4,0,0
40925007,140000,51,F,1,0.01,5,0,0
40927093,155000,63,U,1,0.01,5,1,1
40930159,170000,54,F,1,0.01,5,0,0
40931740,200000,28,F,1,0.01,,1,1
40932860,170000,49,,1,0.01,5,0,0
40933360,110000,46,F,1,0.01,5,0,0
40936645,185000,68,M,4,30075,4,0,0
40941878,215000,60,F,2,720,4,1,1
40945970,80000,53,U,2,3800,12,0,0
40947060,80000,63,M,2,2000,12,0,0
40952330,80000,47,F,1,0.01,9,0,0
40954880,95000,62,,3,6000,4,0,0
40956921,155000,45,F,2,3500,11,0,0
40959475,110000,50,,2,50.01,9,0,0
40965238,140000,41,F,1,0.01,5,0,0
40965742,170000,64,F,3,6000,2,0,0
40970410,125000,70,F,2,1141.73,10,0,0
40972030,155000,50,F,2,2000,4,0,0
40977643,155000,59,M,2,1600,9,0,0
40985409,140000,42,F,3,8000,5,1,1
40988939,140000,51,F,3,12105.32,8,0,0
40991646,80000,38,F,1,0.01,8,0,0
40993177,65000,59,M,2,2500,6,0,0
40993711,125000,38,F,1,0.01,5,1,1
40998578,#N/A,56,F,3,9000,26,0,0
40999590,95000,48,F,3,6053.35,6,0,0
41003642,110000,47,M,1,0.01,9,0,0
41008270,110000,45,F,1,0.01,5,0,0
41012340,125000,69,F,3,6000.01,8,0,0
41013370,95000,48,M,3,6000,4,0,0
41013907,#N/A,40,F,1,0.01,8,1,1
41014423,110000,75,,3,12000,8,0,0
41019492,155000,76,F,3,6000,1,1,1
41019999,170000,79,F,2,3000,9,0,0
41025131,290000,33,F,1,0.01,8,1,3
41028700,80000,58,U,1,0.01,4,0,0
41031727,95000,58,M,3,5141.25,6,0,0
41032227,#N/A,67,F,2,3000,8,0,0
41033762,140000,78,M,3,18945.75,3,0,0
41034270,110000,67,F,1,0.01,7,0,0
41035510,125000,51,F,3,6000,2,0,0
41044586,110000,52,,3,9053.35,7,0,0
41045604,80000,67,F,3,6000,2,0,0
41048611,140000,51,F,2,3000,3,0,0
41052279,125000,,F,2,2600,6,0,0
41053313,215000,63,F,1,0.01,8,0,0
41053810,110000,70,F,1,0.01,5,0,0
41055332,125000,62,F,3,6000,2,0,0
41058978,65000,78,F,3,5800,7,0,0
41071320,140000,70,F,3,11000,4,0,0
